2017-05-21 20:51:00.060789 finished epoch 41, loss: 0.374545, error rate: 0.498098
2017-05-21 20:51:00.095554 finished epoch 42, loss: 0.375631, error rate: 0.499700
2017-05-21 20:51:00.131390 finished epoch 43, loss: 0.375149, error rate: 0.491692
2017-05-21 20:51:00.166168 finished epoch 44, loss: 0.375002, error rate: 0.497097
2017-05-21 20:51:00.201264 finished epoch 45, loss: 0.375202, error rate: 0.493493
2017-05-21 20:51:00.237685 finished epoch 46, loss: 0.374964, error rate: 0.498899
2017-05-21 20:51:00.273007 finished epoch 47, loss: 0.376244, error rate: 0.497097
2017-05-21 20:51:00.309069 finished epoch 48, loss: 0.374901, error rate: 0.493493
2017-05-21 20:51:00.344781 finished epoch 49, loss: 0.375881, error rate: 0.497698
2017-05-21 20:51:00.381092 finished epoch 50, loss: 0.375996, error rate: 0.496897
2017-05-21 20:51:00.415849 finished epoch 51, loss: 0.375610, error rate: 0.498098
2017-05-21 20:51:00.451422 finished epoch 52, loss: 0.374967, error rate: 0.494094
2017-05-21 20:51:00.486979 finished epoch 53, loss: 0.375345, error rate: 0.497698
2017-05-21 20:51:00.521627 finished epoch 54, loss: 0.374865, error rate: 0.497097
2017-05-21 20:51:00.556996 finished epoch 55, loss: 0.375597, error rate: 0.498899
2017-05-21 20:51:00.593765 finished epoch 56, loss: 0.374819, error rate: 0.496697
2017-05-21 20:51:00.630434 finished epoch 57, loss: 0.375087, error rate: 0.497497
2017-05-21 20:51:00.667208 finished epoch 58, loss: 0.374963, error rate: 0.496496
2017-05-21 20:51:00.702917 finished epoch 59, loss: 0.375547, error rate: 0.497497
2017-05-21 20:51:00.739675 finished epoch 60, loss: 0.375308, error rate: 0.498098
2017-05-21 20:51:00.775199 finished epoch 61, loss: 0.376802, error rate: 0.495495
2017-05-21 20:51:00.813454 finished epoch 62, loss: 0.376234, error rate: 0.498498
2017-05-21 20:51:00.849954 finished epoch 63, loss: 0.376332, error rate: 0.498098
2017-05-21 20:51:00.885606 finished epoch 64, loss: 0.375703, error rate: 0.495495
2017-05-21 20:51:00.924851 finished epoch 65, loss: 0.375314, error rate: 0.497698
2017-05-21 20:51:00.963537 finished epoch 66, loss: 0.376550, error rate: 0.499299
2017-05-21 20:51:00.999800 finished epoch 67, loss: 0.376191, error rate: 0.490891
2017-05-21 20:51:01.037115 finished epoch 68, loss: 0.375880, error rate: 0.488889
2017-05-21 20:51:01.074121 finished epoch 69, loss: 0.375020, error rate: 0.498498
2017-05-21 20:51:01.109694 finished epoch 70, loss: 0.375584, error rate: 0.498899
2017-05-21 20:51:01.147329 finished epoch 71, loss: 0.376105, error rate: 0.493293
2017-05-21 20:51:01.183511 finished epoch 72, loss: 0.375804, error rate: 0.474274
2017-05-21 20:51:01.220712 finished epoch 73, loss: 0.375499, error rate: 0.498298
2017-05-21 20:51:01.258284 finished epoch 74, loss: 0.375394, error rate: 0.498098
2017-05-21 20:51:01.296206 finished epoch 75, loss: 0.375535, error rate: 0.480280
2017-05-21 20:51:01.331723 finished epoch 76, loss: 0.376591, error rate: 0.497297
2017-05-21 20:51:01.368764 finished epoch 77, loss: 0.376125, error rate: 0.500100
2017-05-21 20:51:01.406350 finished epoch 78, loss: 0.376899, error rate: 0.474875
2017-05-21 20:51:01.441940 finished epoch 79, loss: 0.375555, error rate: 0.498899
2017-05-21 20:51:01.477612 finished epoch 80, loss: 0.375800, error rate: 0.494895
2017-05-21 20:51:01.515326 finished epoch 81, loss: 0.375146, error rate: 0.499499
2017-05-21 20:51:01.551126 finished epoch 82, loss: 0.376191, error rate: 0.497698
2017-05-21 20:51:01.587360 finished epoch 83, loss: 0.376741, error rate: 0.491091
2017-05-21 20:51:01.623260 finished epoch 84, loss: 0.376357, error rate: 0.497698
2017-05-21 20:51:01.659040 finished epoch 85, loss: 0.375157, error rate: 0.496697
2017-05-21 20:51:01.696436 finished epoch 86, loss: 0.375230, error rate: 0.498098
2017-05-21 20:51:01.732300 finished epoch 87, loss: 0.376368, error rate: 0.493093
2017-05-21 20:51:01.769984 finished epoch 88, loss: 0.376373, error rate: 0.498899
2017-05-21 20:51:01.806310 finished epoch 89, loss: 0.374918, error rate: 0.499299
2017-05-21 20:51:01.843684 finished epoch 90, loss: 0.376037, error rate: 0.486687
2017-05-21 20:51:01.879650 finished epoch 91, loss: 0.376625, error rate: 0.496697
2017-05-21 20:51:01.916788 finished epoch 92, loss: 0.376149, error rate: 0.498298
2017-05-21 20:51:01.954364 finished epoch 93, loss: 0.376167, error rate: 0.496496
2017-05-21 20:51:01.991557 finished epoch 94, loss: 0.376252, error rate: 0.493894
2017-05-21 20:51:02.030237 finished epoch 95, loss: 0.375554, error rate: 0.499299
2017-05-21 20:51:02.067084 finished epoch 96, loss: 0.375319, error rate: 0.499299
2017-05-21 20:51:02.105610 finished epoch 97, loss: 0.376055, error rate: 0.485686
2017-05-21 20:51:02.141999 finished epoch 98, loss: 0.375653, error rate: 0.498498
2017-05-21 20:51:02.178370 finished epoch 99, loss: 0.376638, error rate: 0.496296
